poverty_strata,allocation_residual
Medium,-1.5870505766997272
Medium,-2.0605971869555284
High (top 25%),-2.0028674829561517
Medium,-1.8614764715777163
High (top 25%),-1.312154859936154
Medium,-0.9143840912027653
Low (bottom 25%),-0.6634284289609381
Medium,-1.4238135706072543
Medium,-2.048036198723112
High (top 25%),-1.865485303858763
Medium,-1.8303322133209254
Medium,-1.1536676378810882
Medium,-1.7152480576932378
Medium,-1.9241440850927436
High (top 25%),-0.15586325110301807
Medium,-1.8384936273336394
Medium,-0.8838356524327851
Medium,-1.7315014715352357
Medium,-1.081581898112399
Medium,-1.6498769345732613
Medium,-1.0976391228123947
Medium,-1.3092915260705225
High (top 25%),-1.5571531801673646
Low (bottom 25%),-1.5962915932977781
Medium,-1.4392491821569735
Medium,-1.7015392934247466
Medium,-1.8527518524188331
Medium,-1.0102101749969599
Medium,-0.658137964688471
High (top 25%),-1.3437825001796706
High (top 25%),-1.4155764705233547
Medium,-1.710766105448462
High (top 25%),-1.9385428465353074
Medium,-1.0446131304639326
Medium,-1.8605038119548911
Medium,-1.737747897551439
Medium,-1.5814941256729675
Medium,-1.2283382564294134
Medium,-1.1206412619050676
High (top 25%),-0.6089671646278051
Medium,-0.4428063170570068
Medium,-1.1806383006881511
Medium,-1.214607136541488
Medium,-0.6784461454744743
High (top 25%),-1.526205459171999
Low (bottom 25%),-1.2968243845457843
Medium,-2.017546448230351
Medium,-1.9454671786187212
High (top 25%),-1.7843633889109234
Medium,-1.5127818150915775
Medium,-2.099649316588605
Medium,-2.065574333248524
Medium,-1.7838984819000105
Medium,-1.9199045198373814
Medium,-1.7696413269305717
Medium,-1.5921094120302826
Medium,-2.033256105099214
High (top 25%),-1.4056445103808881
High (top 25%),-0.7821107521962667
Medium,-1.7464079353380852
Medium,-0.5963068306170984
Medium,-1.7324551673465125
Medium,-1.26988996364058
Medium,-0.4170873179608179
Low (bottom 25%),-0.12850215151535913
Medium,-1.3363323540997127
Medium,-1.53454199963178
Low (bottom 25%),-0.4676331900896027
Medium,-0.8232742152839495
Medium,-0.06887679296996879
Low (bottom 25%),-0.01136919414246486
Low (bottom 25%),-0.13185729164862622
Low (bottom 25%),0.43745053476635615
Low (bottom 25%),-0.021271781878370772
Medium,0.34668323359060205
Medium,-0.28097442619161545
Medium,-1.0620495669268204
Medium,-1.8145375534462176
Medium,-1.7862062482902925
High (top 25%),-2.1270867572354497
Medium,-1.9919476579668869
Medium,0.22570364187929992
Medium,0.20490031843096473
High (top 25%),-1.1671111515117698
Medium,-0.8851468853890094
Medium,0.02309935967488595
High (top 25%),-1.2396260506213865
Medium,-1.0015073116864452
High (top 25%),-1.5681688780229248
Medium,-1.5467908937200379
Medium,-1.256046838596953
Medium,-1.459720518425517
Medium,-0.9942214412823963
Low (bottom 25%),-0.799215212294373
Medium,-1.4972448193438712
Medium,-0.9040746071209272
High (top 25%),-1.2428567132082728
Medium,-1.4981503437259072
Medium,-1.7368607734644312
High (top 25%),-1.7646036165228092
Medium,-1.4465783509321
Medium,-0.9096253957902597
Low (bottom 25%),-1.5174910999083353
Medium,-1.8158116974371952
Medium,-2.1976868004648895
Medium,-1.4760396126662352
Medium,-1.3236853241719897
Medium,-1.632453474656085
Low (bottom 25%),-2.006215631717222
Low (bottom 25%),-1.7750904792642643
Medium,-1.8206116123143983
Medium,-1.4280349465182758
Medium,-1.891147373505712
High (top 25%),-1.9458083401202246
Low (bottom 25%),-1.4184553247415896
Medium,-1.7288022710595945
Medium,-1.0384822608464885
Low (bottom 25%),-0.5978278886500453
Low (bottom 25%),-1.3405703843484444
Low (bottom 25%),-0.7595301354311318
Medium,-0.8535056804612869
Medium,-1.5517444876017537
Medium,-2.197046617775073
Medium,-1.7381052026793786
Medium,-1.4149082303622589
Medium,-1.574505675886093
Low (bottom 25%),-1.4807152769264222
Medium,-1.7663987981139262
Medium,-1.8497432815657386
High (top 25%),-1.1730979938376846
Medium,-1.7417381426319682
Medium,-2.0322363774296655
Medium,-2.056930717943138
Low (bottom 25%),-1.085114957979266
Low (bottom 25%),-1.7106726410959632
Low (bottom 25%),-0.9917611182541306
Medium,-1.2394782256834151
Low (bottom 25%),-1.8151454524502348
Medium,-1.823389585510876
Low (bottom 25%),-2.1227570090016483
Medium,-2.3118398384361756
Medium,-1.854896496084919
Medium,-1.2809654205656602
High (top 25%),-2.049221925711763
Medium,-1.3998517541816398
Medium,-2.229570244939931
Medium,-2.171170941666501
Medium,-1.5428473821494577
Medium,-1.9950975210055626
Medium,-1.6478193319043712
Medium,-0.3013887812618474
Medium,-0.9244541958110237
Low (bottom 25%),-0.8904640716283156
Medium,-1.3351985279214584
Medium,-2.1197172730169247
Medium,-2.09375781641556
Medium,-1.5143667543781332
Medium,-1.8338323147693825
Medium,-2.017809765162522
Medium,-1.855146789606345
Medium,-1.298276377983093
High (top 25%),-0.884378815809117
Medium,-1.6803301917859197
High (top 25%),-1.9952960985437018
High (top 25%),-1.261927847924055
High (top 25%),-0.6377257418708908
High (top 25%),-0.48099052438261947
Medium,-1.3592157163291034
Medium,-1.3981951198156255
High (top 25%),-0.8479125295228794
High (top 25%),-0.9241360484786643
High (top 25%),-0.08706901185714656
Medium,-0.3104061904396271
Medium,-0.18176879137830787
High (top 25%),-0.566289603136996
High (top 25%),0.07964495157821923
Medium,0.4828231914004602
High (top 25%),-1.2661917482860905
Medium,-1.0011021637890225
Medium,-0.43830529766328163
Medium,-0.8194198131308327
Medium,-0.28498631720097706
Low (bottom 25%),0.32608061975281355
Medium,-0.7305533194408885
Medium,-0.24654958331554516
Medium,0.03127342999287849
Medium,-0.5662015107417501
Medium,-0.16061831748917685
Medium,-0.7842670281232468
Medium,-1.7725613612688478
Medium,-1.8191570045962109
Medium,-1.743348833599422
Low (bottom 25%),-1.8678271353395315
Low (bottom 25%),-0.8761654354814259
Medium,-2.06123337710503
Medium,-1.0514168628840648
High (top 25%),-1.7504953238305376
Medium,-2.157336733304477
Medium,-1.7092028778680957
High (top 25%),-1.6999831686070743
High (top 25%),-1.035723507006919
High (top 25%),-0.5369133084117884
