poverty_strata,allocation_residual
Medium,-0.7464334998667047
Medium,-0.6643490845221208
Medium,-0.8443670675280139
High (top 25%),-0.22276631107977954
Low (bottom 25%),0.7541013983189302
Low (bottom 25%),0.3143952041470216
Low (bottom 25%),0.21192433170034516
Low (bottom 25%),0.29163127430112523
Low (bottom 25%),-0.7581398342460052
Low (bottom 25%),0.08550234368839657
Medium,0.22239815053343642
Medium,-0.23767310715819628
Medium,-0.004331405890643935
Medium,1.5077952635201748
Low (bottom 25%),-0.8448986894233009
Medium,0.3205225620231845
Medium,-1.2255038619480576
High (top 25%),-0.8801579409718676
High (top 25%),-0.44044511168832756
High (top 25%),0.20625348274112795
Medium,-0.1573602228330656
High (top 25%),-1.0655458480085513
Medium,-0.49143817734284534
Medium,-0.15656002327037857
Low (bottom 25%),-0.6404888511740001
Medium,0.07952389299027131
High (top 25%),1.8559035898570209
Medium,-0.9310579505246908
Medium,-0.5090841820048458
Low (bottom 25%),-0.4744431212251002
High (top 25%),0.017819323293697297
Low (bottom 25%),0.05167165286676585
Medium,-0.7471166881292084
High (top 25%),0.038908639296619106
High (top 25%),-0.9129500255375413
Low (bottom 25%),1.416503495581003
Low (bottom 25%),-0.8062586675731265
Low (bottom 25%),-0.19401621362398758
Medium,-0.8093420648681381
High (top 25%),-0.1235240306690094
High (top 25%),-0.35004255947501806
Medium,-0.7864695721394844
Medium,-1.077596711235606
Medium,0.14775358305267003
High (top 25%),-0.9582445963549782
Medium,-0.8697316394157764
Medium,-0.2879891093598027
Medium,-0.685923686995307
High (top 25%),0.21074092047540863
Medium,-0.784740389381198
Low (bottom 25%),-0.28690551663127134
High (top 25%),-0.5134552821401337
Low (bottom 25%),0.025558175725987398
High (top 25%),0.5133681524281817
High (top 25%),-0.3660518962172974
High (top 25%),0.9443861623747535
High (top 25%),-0.4954895891253327
Low (bottom 25%),-0.22283781539227837
High (top 25%),-0.25382305590056403
Medium,0.4601959477495115
Medium,0.3706501733992518
High (top 25%),0.8579926487202888
High (top 25%),-0.3479253054696479
High (top 25%),-0.40834231128197035
Low (bottom 25%),-0.7088934118202588
High (top 25%),-0.1722325610582775
Medium,-1.0059153135541246
Medium,-0.11385726301828238
Medium,-0.20128870052747216
Low (bottom 25%),-0.8036853634750966
Low (bottom 25%),1.1975257431026343
Medium,1.982997484222302
Low (bottom 25%),-0.008385447713118794
Medium,-0.05056399729904066
Medium,-0.2666534324458179
High (top 25%),-0.09298552105643701
Low (bottom 25%),-0.8554448248118749
Low (bottom 25%),-0.5071643074514052
Medium,-0.9566089936475372
Medium,-1.0751055678685741
Medium,-0.3941633769394368
Medium,1.124259118575169
Medium,0.5382532742489342
Medium,-0.588337800849456
Medium,-1.1448307409119034
Medium,-0.37953501755770197
Medium,-0.6280130932000365
Low (bottom 25%),-0.18600760691936988
High (top 25%),0.03211705109439009
Medium,-0.2356189412965597
Medium,-0.7047727420750041
Medium,-0.3295342889177596
Medium,-0.8043941239259146
Medium,-0.42438072291517104
Medium,-0.9327424762924816
High (top 25%),0.15160917140882138
Low (bottom 25%),-1.1323316648020394
Low (bottom 25%),-0.8088927306018522
Low (bottom 25%),-0.6867191613305696
Low (bottom 25%),-0.9078646040395422
Low (bottom 25%),-0.8110311385151817
Medium,-0.8254200297317589
Medium,-0.43118572636851327
Low (bottom 25%),-0.6626755815160398
Medium,0.6009836778753124
High (top 25%),0.378579146507922
Low (bottom 25%),-0.6287886863269915
Low (bottom 25%),-0.7818467391532181
Medium,0.19906700711156328
Medium,-0.1916975898684656
Low (bottom 25%),-0.7220100683149812
Medium,-0.14730999277134385
Medium,-0.40348142072024307
Medium,-0.3636748231540651
Medium,-0.20461944080491462
Medium,-0.7515799110219472
Medium,-0.7569534958006713
Medium,-1.5771191933476463
High (top 25%),-1.1433061317505486
Medium,-0.4364338199898021
Medium,-0.786720732354272
Medium,-0.15165387594550936
Medium,0.3268029446118503
Medium,-0.781033729559109
High (top 25%),-0.37992563861990164
High (top 25%),-0.7912448501815634
High (top 25%),-0.8045706148300442
Medium,-0.6553100044630716
Medium,-1.19088018826281
Low (bottom 25%),-0.6832682496467412
Low (bottom 25%),-0.6986492223400773
Medium,0.21554035730357848
Medium,2.8524530713654075
Medium,-0.218985002431721
Low (bottom 25%),1.3836889488121709
Low (bottom 25%),3.490383483203697
Low (bottom 25%),2.3997101447832723
Low (bottom 25%),1.6085321221259488
Medium,0.6358792142080874
Medium,1.9888447254207733
High (top 25%),-0.36373937990700117
Low (bottom 25%),0.7805883823564943
Low (bottom 25%),1.7092347633298688
Low (bottom 25%),1.1838074035187962
Low (bottom 25%),0.3669227510068368
Low (bottom 25%),0.7691438130016502
Low (bottom 25%),-0.07995486123821693
Low (bottom 25%),-0.12319879247184243
Medium,0.6499143184955827
