cell_id,region,x_meta,x_wp,wealth,wealth_rank,x_coord,y_coord,area,distance_to_center,log_density,p_meta,p_wp,residual,pop_meta,pop_worldpop
13233002323302,PHI_CagayandeOroCity,733.4236302246677,2994.163818359375,-0.152,0.42105263157894735,690207.8151273122,935740.6823792162,5816360.927586563,13939.500136734167,-7.571765074936912,0.005513159254256033,0.0033233034747493515,0.5061785035425267,733.4236302246677,2994.163818359375
13233002323303,PHI_CagayandeOroCity,436.1854950305837,868.8014526367188,-0.131,0.4631578947368421,692627.4559790135,935751.490531894,5816494.292128339,16077.321117888932,-8.809093661732392,0.003278814588730514,0.0009643062509509558,1.2238282251108898,436.1854950305837,868.8014526367188
13233002323310,PHI_CagayandeOroCity,673.8848334416621,3035.857421875,0.391,0.631578947368421,695036.1692851093,938166.2008148667,5815980.075279029,19334.461395364386,-7.5578706974225,0.00506560499646521,0.0033695803339474618,0.40768536049601317,673.8848334416621,3035.857421875
13233002323311,PHI_CagayandeOroCity,290.23155718099457,2266.14892578125,-0.024,0.5368421052631579,697455.7290048888,938177.3101898226,5816116.788010592,21480.520934438766,-7.850306217154455,0.0021816760865200377,0.002515260037934403,-0.14228275851569247,290.23155718099457,2266.14892578125
13233002323312,PHI_CagayandeOroCity,426.6176354721947,4975.53515625,0.177,0.6,695047.1241318285,935762.4354767592,5816629.346112665,18285.602534973634,-7.063943288879877,0.003206892808065241,0.005522481158884381,-0.5435247357422623,426.6176354721947,4975.53515625
13233002323313,PHI_CagayandeOroCity,464.0598192170821,9046.93359375,0.881,0.7894736842105263,697466.8199290972,935773.5172217537,5816766.089674786,20541.64306893044,-6.466073860720851,0.0034883464091026374,0.010041436498424315,-1.0572923472014508,464.0598192170821,9046.93359375
13233002323320,PHI_CagayandeOroCity,158.532194530516,393.6175537109375,-0.103,0.4842105263157895,690218.4712291372,933336.8380567165,5817008.555946935,12899.556964779964,-9.600916931717236,0.0011916894947959747,0.0004368867781880265,1.0034531050592057,158.532194530516,393.6175537109375
13233002323321,PHI_CagayandeOroCity,46.5004951743569,242.51625061035156,-0.223,0.3684210526315789,692638.2478035898,933347.6192537993,5817141.950486697,15184.611827950202,-10.085250904332973,0.0003495450988127811,0.00026917535152718765,0.2612694743773477,46.5004951743569,242.51625061035156
13233002323331,PHI_CagayandeOroCity,260.28675716438124,2438.494140625,0.122,0.5789473684210527,697477.8832227684,933369.5910090554,5817413.809168447,19850.939320846515,-7.777230385976535,0.0019565804603021535,0.002706550657316904,-0.3244767033934415,260.28675716438124,2438.494140625
13233002323333,PHI_CagayandeOroCity,219.810509879794,1300.502197265625,-0.301,0.30526315789473685,697488.9188780597,930965.5318844063,5818059.945769198,19434.937013174884,-8.405971647043415,0.0016523197464413393,0.0014434625936600846,0.13513539258322219,219.810509879794,1300.502197265625
